Table,Table.Column,Column,hash
drivers,drivers.manufacturer,manufacturer,18348616540616877100
drivers,drivers.provider,provider,18348616540616877100
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,13087221607682018547
drivers,drivers.device_name,device_name,13087221607682018547
drivers,drivers.manufacturer,manufacturer,18348616540616877100
drivers,drivers.provider,provider,18348616540616877100
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.manufacturer,manufacturer,18348616540616877100
drivers,drivers.provider,provider,18348616540616877100
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.provider,provider,16594371603631489350
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.manufacturer,manufacturer,18348616540616877100
drivers,drivers.provider,provider,18348616540616877100
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,10243303180087792398
drivers,drivers.device_id,device_id,10062793160644686635
drivers,drivers.device_name,device_name,10243303180087792398
drivers,drivers.manufacturer,manufacturer,11487910091770992758
drivers,drivers.description,description,10001593586712995315
drivers,drivers.device_name,device_name,10001593586712995315
drivers,drivers.manufacturer,manufacturer,10001593586712995315
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.manufacturer,manufacturer,16594371603631489350
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.manufacturer,manufacturer,18348616540616877100
drivers,drivers.provider,provider,18348616540616877100
drivers,drivers.description,description,11717696786757404655
drivers,drivers.device_name,device_name,11717696786757404655
drivers,drivers.service,service,14484311614703195319
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.version,version,335346260066982648
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.device_id,device_id,10062793160644686635
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,11717696786757404655
drivers,drivers.device_name,device_name,11717696786757404655
drivers,drivers.service,service,14484311614703195319
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,11717696786757404655
drivers,drivers.device_name,device_name,11717696786757404655
drivers,drivers.service,service,14484311614703195319
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.device_id,device_id,10062793160644686635
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,11717696786757404655
drivers,drivers.device_name,device_name,11717696786757404655
drivers,drivers.service,service,14484311614703195319
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.manufacturer,manufacturer,18348616540616877100
drivers,drivers.provider,provider,18348616540616877100
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.manufacturer,manufacturer,18348616540616877100
drivers,drivers.provider,provider,18348616540616877100
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.service,service,9385484655174199129
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.manufacturer,manufacturer,18348616540616877100
drivers,drivers.provider,provider,18348616540616877100
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,11717696786757404655
drivers,drivers.device_name,device_name,11717696786757404655
drivers,drivers.manufacturer,manufacturer,5878836627705992620
drivers,drivers.provider,provider,5878836627705992620
drivers,drivers.service,service,14484311614703195319
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,9238772265546878501
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.description,description,8271412592368815584
drivers,drivers.device_name,device_name,8271412592368815584
drivers,drivers.device_id,device_id,1398367631023144015
drivers,drivers.device_id,device_id,1398367631023144015
drivers,drivers.device_id,device_id,592264047464974094
etc_hosts,etc_hosts.address,address,8530466618594376925
etc_hosts,etc_hosts.address,address,6103549186514671646
etc_services,etc_services.name,name,8677194440747284822
etc_services,etc_services.name,name,8677194440747284822
etc_services,etc_services.name,name,8677194440747284822
etc_services,etc_services.name,name,8677194440747284822
etc_services,etc_services.name,name,8677194440747284822
etc_services,etc_services.port,port,18270231943891899699
etc_services,etc_services.port,port,18270231943891899699
etc_services,etc_services.port,port,2770376686900342193
etc_services,etc_services.port,port,18270231943891899699
etc_services,etc_services.port,port,912985989155244048
etc_services,etc_services.port,port,912985989155244048
etc_services,etc_services.port,port,912985989155244048
etc_services,etc_services.port,port,912985989155244048
etc_services,etc_services.port,port,6924129288349866559
etc_services,etc_services.name,name,8677194440747284822
etc_services,etc_services.port,port,6667736085758368691
etc_services,etc_services.port,port,6667736085758368691
etc_services,etc_services.port,port,9371883875425785149
etc_services,etc_services.port,port,17189554272071932473
etc_services,etc_services.port,port,6921340609947224089
etc_services,etc_services.port,port,5666878484861213775
etc_services,etc_services.port,port,6924129288349866559
etc_services,etc_services.port,port,3486389645795684688
etc_services,etc_services.port,port,6924129288349866559
etc_services,etc_services.port,port,9371883875425785149
etc_services,etc_services.port,port,4982624775734695416
etc_services,etc_services.port,port,13865684993722152059
etc_services,etc_services.port,port,13262430230318243482
etc_services,etc_services.port,port,13262430230318243482
etc_services,etc_services.name,name,9385484655174199129
etc_services,etc_services.port,port,13262430230318243482
etc_services,etc_services.port,port,13262430230318243482
etc_services,etc_services.port,port,9371883875425785149
etc_services,etc_services.port,port,6924129288349866559
etc_services,etc_services.port,port,912985989155244048
etc_services,etc_services.comment,comment,15687433379947572602
etc_services,etc_services.comment,comment,7457391865666882148
etc_services,etc_services.port,port,6924129288349866559
etc_services,etc_services.port,port,11988090110615426082
etc_services,etc_services.port,port,26250325226592764
etc_services,etc_services.name,name,8677194440747284822
etc_services,etc_services.port,port,912985989155244048
etc_services,etc_services.port,port,6902826402321683063
etc_services,etc_services.port,port,912985989155244048
etc_services,etc_services.port,port,912985989155244048
etc_services,etc_services.port,port,912985989155244048
file,file.block_size,block_size,6921340609947224089
file,file.btime,btime,14621707282118068463
file,file.directory,directory,11293228805434841499
file,file.filename,filename,6584406281671610308
file,file.mtime,mtime,14621707282118068463
file,file.path,path,8404809989369775739
firefox_addons,firefox_addons.creator,creator,946282835636628133
firefox_addons,firefox_addons.uid,uid,10420237615962710918
firefox_addons,firefox_addons.description,description,12397499969598329073
firefox_addons,firefox_addons.name,name,8834705980819546832
firefox_addons,firefox_addons.version,version,4158664476232272165
firefox_addons,firefox_addons.source_url,source_url,946282835636628133
firefox_addons,firefox_addons.creator,creator,1649173216533859849
firefox_addons,firefox_addons.path,path,946282835636628133
groups,groups.gid,gid,4982624775734695416
groups,groups.gid,gid,13262430230318243482
groups,groups.gid,gid,16356547092184434856
groups,groups.gid,gid,13865684993722152059
groups,groups.gid,gid,16356547092184434856
groups,groups.gid,gid,13262430230318243482
groups,groups.gid,gid,13262430230318243482
groups,groups.gid,gid,13262430230318243482
groups,groups.gid,gid,17792995144296158119
groups,groups.gid,gid,11173928821633985331
groups,groups.groupname,groupname,16000087851377181820
groups,groups.gid,gid,11173928821633985331
hash,hash.directory,directory,11293228805434841499
hash,hash.path,path,8404809989369775739
hvci_status,hvci_status.code_integrity_policy_enforcement_status,code_integrity_policy_enforcement_status,16275528424801951236
hvci_status,hvci_status.umci_policy_status,umci_policy_status,16275528424801951236
hvci_status,hvci_status.vbs_status,vbs_status,16275528424801951236
ie_extensions,ie_extensions.name,name,3547724870756226387
ie_extensions,ie_extensions.path,path,18342341479517357740
ie_extensions,ie_extensions.name,name,3547724870756226387
ie_extensions,ie_extensions.path,path,18342341479517357740
ie_extensions,ie_extensions.name,name,3547724870756226387
ie_extensions,ie_extensions.path,path,15797079312447587737
interface_addresses,interface_addresses.address,address,6330501201797600479
interface_addresses,interface_addresses.friendly_name,friendly_name,1866969278519799101
interface_addresses,interface_addresses.address,address,12105153292786113732
interface_addresses,interface_addresses.address,address,17540848194877145531
interface_addresses,interface_addresses.friendly_name,friendly_name,1866969278519799101
interface_addresses,interface_addresses.address,address,17540848194877145531
interface_addresses,interface_addresses.address,address,17540848194877145531
interface_addresses,interface_addresses.address,address,17540848194877145531
interface_addresses,interface_addresses.friendly_name,friendly_name,7355650457526204294
interface_addresses,interface_addresses.address,address,6330501201797600479
interface_addresses,interface_addresses.friendly_name,friendly_name,1866969278519799101
interface_addresses,interface_addresses.address,address,8530466618594376925
interface_addresses,interface_addresses.address,address,17540848194877145531
interface_addresses,interface_addresses.friendly_name,friendly_name,1866969278519799101
interface_addresses,interface_addresses.address,address,16491281447345562336
interface_addresses,interface_addresses.address,address,6103549186514671646
interface_details,interface_details.connection_id,connection_id,1866969278519799101
interface_details,interface_details.description,description,11717696786757404655
interface_details,interface_details.dhcp_server,dhcp_server,9643527831406345285
interface_details,interface_details.dns_domain_suffix_search_order,dns_domain_suffix_search_order,12083064872923498527
interface_details,interface_details.dns_host_name,dns_host_name,4631702081234863911
interface_details,interface_details.flags,flags,6300126411732857586
interface_details,interface_details.mac,mac,12435009471518449139
interface_details,interface_details.manufacturer,manufacturer,5878836627705992620
interface_details,interface_details.service,service,14484311614703195319
interface_details,interface_details.connection_id,connection_id,1866969278519799101
interface_details,interface_details.description,description,11717696786757404655
interface_details,interface_details.mac,mac,12435009471518449139
interface_details,interface_details.manufacturer,manufacturer,5878836627705992620
interface_details,interface_details.service,service,14484311614703195319
interface_details,interface_details.description,description,11717696786757404655
interface_details,interface_details.mac,mac,12435009471518449139
interface_details,interface_details.manufacturer,manufacturer,11215888698657264439
interface_details,interface_details.service,service,14484311614703195319
interface_details,interface_details.mac,mac,12435009471518449139
interface_details,interface_details.connection_id,connection_id,7355650457526204294
interface_details,interface_details.description,description,11717696786757404655
interface_details,interface_details.service,service,14484311614703195319
interface_details,interface_details.connection_id,connection_id,1866969278519799101
interface_details,interface_details.description,description,11717696786757404655
interface_details,interface_details.dhcp_server,dhcp_server,14584287054518294069
interface_details,interface_details.dns_domain,dns_domain,12083064872923498527
interface_details,interface_details.mac,mac,12435009471518449139
interface_details,interface_details.manufacturer,manufacturer,12607629999122782514
interface_details,interface_details.service,service,14484311614703195319
interface_details,interface_details.connection_id,connection_id,1866969278519799101
interface_details,interface_details.description,description,11717696786757404655
interface_details,interface_details.mac,mac,12435009471518449139
interface_details,interface_details.service,service,14484311614703195319
kernel_info,kernel_info.device,device,1682582200707353473
kernel_info,kernel_info.version,version,335346260066982648
listening_ports,listening_ports.address,address,14903800728353637018
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,6667736085758368691
listening_ports,listening_ports.port,port,6667736085758368691
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,12692804474623540388
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11835381650696910682
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,13233382680265622238
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,12210093844753374640
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,18258583241911564415
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,12692804474623540388
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.address,address,12105153292786113732
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.address,address,6103549186514671646
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,12692804474623540388
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,12692804474623540388
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,14412265523048092646
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,11600948068333486995
listening_ports,listening_ports.port,port,8504314208008138255
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.address,address,8530466618594376925
listening_ports,listening_ports.address,address,16491281447345562336
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,14412265523048092646
listening_ports,listening_ports.port,port,2646421576179250566
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,17189554272071932473
listening_ports,listening_ports.pid,pid,14412265523048092646
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.pid,pid,16889872261459585201
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,12692804474623540388
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.port,port,912985989155244048
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.pid,pid,11553952819252616157
listening_ports,listening_ports.pid,pid,14412265523048092646
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.address,address,6330501201797600479
listening_ports,listening_ports.port,port,10171149227268874679
listening_ports,listening_ports.address,address,6330501201797600479
listening_ports,listening_ports.port,port,10171149227268874679
logged_in_users,logged_in_users.tty,tty,4348631291263464864
logged_in_users,logged_in_users.registry_hive,registry_hive,13207369513715665841
logged_in_users,logged_in_users.sid,sid,16905559096708903774
logged_in_users,logged_in_users.time,time,10257526667838584875
logged_in_users,logged_in_users.tty,tty,525047813635782339
logged_in_users,logged_in_users.user,user,13924040623812290423
logical_drives,logical_drives.type,type,6334265923875557871
logon_sessions,logon_sessions.logon_domain,logon_domain,4631702081234863911
logon_sessions,logon_sessions.logon_server,logon_server,4631702081234863911
logon_sessions,logon_sessions.logon_sid,logon_sid,16905559096708903774
logon_sessions,logon_sessions.logon_type,logon_type,2741778364786272602
logon_sessions,logon_sessions.user,user,13924040623812290423
logon_sessions,logon_sessions.logon_time,logon_time,16505249422773818283
logon_sessions,logon_sessions.logon_id,logon_id,13233382680265622238
logon_sessions,logon_sessions.logon_sid,logon_sid,10537646457369941786
logon_sessions,logon_sessions.logon_sid,logon_sid,10537646457369941786
logon_sessions,logon_sessions.user,user,4745460389565865206
logon_sessions,logon_sessions.logon_sid,logon_sid,10537646457369941786
ntdomains,ntdomains.status,status,6334265923875557871
os_version,os_version.codename,codename,17342473222759400796
os_version,os_version.name,name,17342473222759400796
os_version,os_version.platform,platform,4634037748353703309
os_version,os_version.platform_like,platform_like,4634037748353703309
patches,patches.csname,csname,4631702081234863911
patches,patches.installed_by,installed_by,14076719490485193841
platform_info,platform_info.date,date,68707786287613708
platform_info,platform_info.vendor,vendor,18190681611431785044
processes,processes.name,name,12714508815369011440
processes,processes.disk_bytes_read,disk_bytes_read,7517904876843928169
processes,processes.pid,pid,17760534228194032594
processes,processes.cwd,cwd,5426579146184237748
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,17760534228194032594
processes,processes.root,root,5426579146184237748
processes,processes.pid,pid,17760534228194032594
processes,processes.cmdline,cmdline,9023551514466452702
processes,processes.cwd,cwd,5426579146184237748
processes,processes.disk_bytes_written,disk_bytes_written,13477964325542999215
processes,processes.name,name,9023551514466452702
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,13233382680265622238
processes,processes.root,root,5426579146184237748
processes,processes.start_time,start_time,18051929716220260824
processes,processes.pid,pid,17760534228194032594
processes,processes.cmdline,cmdline,9023551514466452702
processes,processes.cwd,cwd,5426579146184237748
processes,processes.name,name,9023551514466452702
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,9457517475085689219
processes,processes.root,root,5426579146184237748
processes,processes.user_time,user_time,2770376686900342193
processes,processes.cwd,cwd,5426579146184237748
processes,processes.parent,parent,13233382680265622238
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,12692804474623540388
processes,processes.root,root,5426579146184237748
processes,processes.cmdline,cmdline,6193853626472061157
processes,processes.cwd,cwd,5426579146184237748
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,11835381650696910682
processes,processes.root,root,5426579146184237748
processes,processes.cwd,cwd,5426579146184237748
processes,processes.parent,parent,12692804474623540388
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,7969814843113108190
processes,processes.root,root,5426579146184237748
processes,processes.parent,parent,9457517475085689219
processes,processes.pid,pid,2931131840848930353
processes,processes.pid,pid,17760534228194032594
processes,processes.cmdline,cmdline,6193853626472061157
processes,processes.pid,pid,7523176529485155484
processes,processes.pid,pid,17760534228194032594
processes,processes.pid,pid,17760534228194032594
processes,processes.cmdline,cmdline,6193853626472061157
processes,processes.pid,pid,11553952819252616157
processes,processes.start_time,start_time,18051929716220260824
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,17760534228194032594
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,17760534228194032594
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7969814843113108190
processes,processes.cmdline,cmdline,6193853626472061157
processes,processes.cwd,cwd,5426579146184237748
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,7523176529485155484
processes,processes.root,root,5426579146184237748
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,7523176529485155484
processes,processes.cmdline,cmdline,6193853626472061157
processes,processes.pid,pid,4028205781176445625
processes,processes.user_time,user_time,13865684993722152059
processes,processes.cmdline,cmdline,6193853626472061157
processes,processes.cwd,cwd,5426579146184237748
processes,processes.disk_bytes_written,disk_bytes_written,1746973901684164533
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,7969814843113108190
processes,processes.root,root,5426579146184237748
processes,processes.cmdline,cmdline,6193853626472061157
processes,processes.cwd,cwd,5426579146184237748
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,7969814843113108190
processes,processes.root,root,5426579146184237748
processes,processes.pid,pid,11988090110615426082
processes,processes.pid,pid,26250325226592764
processes,processes.cmdline,cmdline,6193853626472061157
processes,processes.cwd,cwd,5426579146184237748
processes,processes.path,path,5426579146184237748
processes,processes.pid,pid,7523176529485155484
processes,processes.root,root,5426579146184237748
processes,processes.pid,pid,7969814843113108190
processes,processes.pid,pid,12210093844753374640
processes,processes.total_size,total_size,907632443196690647
processes,processes.user_time,user_time,8303074578973702209
processes,processes.parent,parent,7523176529485155484
processes,processes.pid,pid,14412265523048092646
